Date,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5,year,month_sin,month_cos,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM2.5_lag14,PM2.5_rollmean3,PM2.5_rollstd3,PM2.5_rollmean7,PM2.5_rollstd7,PM2.5_rollmean14,PM2.5_rollstd14,Wind Dir_sin,Wind Dir_cos
2019-09-05,3.2,29.2,72.5,33.7,1006.8,14.4,18102,12.0,2019,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8958392907349089,-0.4443781781046134,14.0,13.0,12.0,10.0,10.0,13.0,1.0000000000000486,10.0,3.9581140290125947,10.214285714285714,3.0427359001795535,-0.39073112848927355,-0.9205048534524404
2019-09-06,3.1,28.6,73.9,32.6,1007.1,0.6,19308,16.0,2019,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9033558023246842,-0.4288919379124841,12.0,14.0,13.0,12.0,9.0,13.0,1.0000000000000486,10.285714285714286,4.02965199962663,10.357142857142858,3.078639631074364,-0.7880107536067221,-0.6156614753256581
2019-09-07,2.6,29.1,72.4,33.4,1008.4,0.0,19113,18.0,2019,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9106046300942162,-0.41327860778290443,16.0,12.0,14.0,5.0,12.0,14.0,2.000000000000028,10.857142857142858,4.56174569759467,10.857142857142858,3.3935944832114533,-0.9563047559630353,-0.2923717047227371
2019-09-08,2.9,27.5,79.9,30.8,1008.2,31.0,18866,13.0,2019,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9175836260593934,-0.3975428142825566,18.0,16.0,12.0,4.0,8.0,15.333333333333334,3.055050463303915,12.714285714285714,4.423960733486262,11.285714285714286,3.8913824205360257,-0.7313537016191705,-0.6819983600624986
2019-09-09,3.1,28.3,80.0,32.9,1007.7,2.2,19132,12.0,2019,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9242907221930934,-0.3816892202666586,13.0,18.0,16.0,12.0,9.0,15.666666666666666,2.51661147842361,14.0,2.236067977499738,11.642857142857142,3.7948779823728938,-0.587785252292473,-0.8090169943749475
2019-09-10,2.9,28.8,76.3,33.5,1009.6,0.0,19625,13.0,2019,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9307239310379793,-0.3657225234972692,12.0,13.0,18.0,13.0,14.0,14.333333333333334,3.2145502536643367,14.0,2.236067977499738,11.857142857142858,3.718087656870865,-0.7071067811865475,-0.7071067811865477
2019-09-11,2.2,28.7,74.0,32.8,1011.7,8.8,18844,14.0,2019,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9368813462954315,-0.34964745525122826,13.0,12.0,13.0,14.0,11.0,12.666666666666666,0.5773502691897077,14.0,2.236067977499738,11.785714285714286,3.6831961753256808,-0.7431448254773946,0.6691306063588578
2019-09-12,4.1,29.9,66.0,33.8,1010.2,0.0,19837,13.0,2019,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9427611433904206,-0.33346877891818705,14.0,13.0,12.0,12.0,10.0,13.0,1.00000000000005,14.0,2.236067977499738,12.0,3.721042037676207,-0.9335804264972017,0.3583679495453004
2019-09-13,4.6,29.7,69.6,34.2,1007.5,2.0,19854,8.0,2019,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9483615800121716,-0.31719128858910595,13.0,14.0,13.0,16.0,12.0,13.333333333333334,0.5773502691897168,14.142857142857142,2.1157009420497617,12.214285714285714,3.683196175325679,-0.9063077870366498,0.4226182617406996
2019-09-14,2.0,27.3,83.4,30.8,1006.7,3.2,13528,11.0,2019,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9536809966304455,-0.300819807635668,8.0,13.0,14.0,18.0,5.0,11.666666666666666,3.2145502536643313,13.0,2.943920288775905,11.928571428571429,3.852357634054631,-0.9335804264972017,0.3583679495453004
2019-09-15,2.6,28.5,80.0,33.3,1006.1,5.0,18451,17.0,2019,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9587178169872964,-0.2843591872810036,11.0,8.0,13.0,13.0,4.0,10.666666666666666,2.5166114784235973,12.0,1.9999999999999274,12.357142857142858,3.3191088437234404,0.2923717047227366,-0.9563047559630355
2019-09-16,1.5,27.9,85.1,32.5,1006.2,21.6,15812,13.0,2019,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9634705485641486,-0.26781430516217486,17.0,11.0,8.0,12.0,12.0,12.0,4.5825756949558505,12.571428571428571,2.7602622373693673,13.285714285714286,2.5246042013800842,0.9455185755993168,-0.32556815445715664
2019-09-17,2.5,28.6,80.8,33.7,1007.1,3.0,14040,22.0,2019,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9679377830240642,-0.25119006388481957,13.0,17.0,11.0,13.0,13.0,13.666666666666666,3.0550504633039126,12.714285714285714,2.7516228977511257,13.357142857142858,2.4994504890580136,0.838670567945424,-0.5446390350150271
2019-09-18,2.6,29.0,76.4,33.9,1008.0,26.8,15097,18.0,2019,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9721181966290612,-0.23449138957041052,22.0,13.0,17.0,14.0,14.0,17.333333333333332,4.509249752822913,14.0,4.472135954999554,14.0,3.3968311024337243,0.8090169943749475,0.5877852522924731
2019-09-19,2.0,26.9,84.1,29.9,1008.6,65.0,10677,18.0,2019,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9760105506323682,-0.21772323039653224,18.0,22.0,13.0,13.0,12.0,17.666666666666668,4.509249752822914,14.571428571428571,4.720774754816635,14.285714285714286,3.5610839194433823,0.9975640502598242,-0.06975647374412533
2019-09-20,1.8,27.6,84.8,31.8,1007.8,2.2,14311,21.0,2019,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9796136916454901,-0.20089055513063528,18.0,18.0,22.0,8.0,16.0,19.333333333333332,2.3094010767585464,15.285714285714286,4.820590756130938,14.714285714285714,3.6253078686998,0.6819983600624985,-0.7313537016191705
2019-09-21,1.7,25.7,89.3,27.3,1007.7,50.0,12040,11.0,2019,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9829265519799822,-0.18399835165767986,21.0,18.0,18.0,11.0,18.0,19.0,1.7320508075689331,17.142857142857142,3.9761191895520023,15.071428571428571,3.989684501007811,0.39073112848927377,0.9205048534524404
2019-09-23,2.6,26.1,87.9,28.1,1012.0,0.2,17969,12.0,2019,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9886775902323404,-0.15005539834465262,11.0,21.0,18.0,17.0,13.0,16.666666666666668,5.131601439446899,17.142857142857142,3.9761191895520023,14.571428571428571,4.032832288074451,0.981627183447664,0.19080899537654492
2019-09-24,2.9,28.8,73.9,33.1,1012.2,0.0,15166,20.0,2019,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9911140639934546,-0.13301470653419636,12.0,11.0,21.0,13.0,12.0,14.666666666666666,5.507570547286113,16.428571428571427,4.429339411136548,14.5,4.071476768559858,0.9271838545667874,0.37460659341591196
2019-09-25,2.5,29.7,68.9,34.1,1012.7,0.0,14131,35.0,2019,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9932568492674143,-0.11593459959550066,20.0,12.0,11.0,22.0,13.0,14.333333333333334,4.9328828623162595,17.428571428571427,4.314979445958866,15.071428571428571,4.251050290390376,0.8660254037844386,0.5000000000000001
2019-09-26,2.6,31.1,64.5,36.4,1012.3,0.0,16008,36.0,2019,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9951053111006974,-0.09882013873287211,35.0,20.0,12.0,18.0,14.0,22.333333333333332,11.676186592091343,19.285714285714285,7.910210399946925,16.642857142857142,6.755136425851634,0.9986295347545738,-0.05233595624294384
2019-09-27,4.3,33.4,54.4,38.5,1013.6,0.0,18948,25.0,2019,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.99665890175417,-0.08167639533042288,36.0,35.0,20.0,18.0,13.0,30.333333333333332,8.96288643983253,21.857142857142858,10.05698051817031,18.214285714285715,8.441459693574398,1.0,6.123233995736766e-17
2019-11-15,1.8,27.4,71.8,29.8,1010.7,0.0,14394,25.0,2019,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.7236440382959124,0.690173388242972,25.0,36.0,35.0,21.0,8.0,32.0,6.082762530298264,22.857142857142858,9.95705062470093,19.071428571428573,8.480423481028634,0.9455185755993167,0.32556815445715676
2019-11-16,2.3,28.8,67.8,31.9,1010.5,0.0,14141,34.0,2019,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.711656622281775,0.7025274741691566,25.0,25.0,36.0,11.0,11.0,28.666666666666668,6.350852961085918,23.428571428571427,9.947481136065601,20.285714285714285,7.975236398025763,0.9902680687415704,0.13917310096006547
2019-11-17,2.2,29.1,68.7,32.6,1010.2,0.0,16330,34.0,2019,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.6994583270516471,0.7146733860429608,34.0,25.0,25.0,12.0,17.0,28.0,5.196152422706673,26.714285714285715,8.901578244226998,21.928571428571427,8.27846405035175,-0.39073112848927355,-0.9205048534524404
2019-11-18,1.3,28.3,79.5,32.7,1010.1,0.0,9675,37.0,2019,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.6870527672236675,0.7266075247685652,34.0,34.0,25.0,20.0,13.0,31.0,5.196152422706682,29.857142857142858,6.36209010280354,23.142857142857142,8.73416935293297,0.788010753606722,-0.6156614753256583
2019-11-19,3.1,29.1,60.3,31.2,1010.6,0.0,18384,30.0,2019,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.6744436188329457,0.7383263540031063,37.0,34.0,34.0,35.0,22.0,35.0,1.73205080756906,32.285714285714285,5.089672082242852,24.857142857142858,8.943043216826203,0.9986295347545738,0.052335956242943966
2019-11-20,3.8,27.8,62.9,29.5,1011.3,0.0,19461,22.0,2019,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.661634618242279,0.749826401204568,30.0,37.0,34.0,36.0,18.0,33.666666666666664,3.5118845842843305,31.571428571428573,4.995235825502267,25.428571428571427,9.001831315513872,0.9876883405951378,0.15643446504023092
2019-11-21,3.2,27.9,62.8,29.6,1011.9,0.0,17157,24.0,2019,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.6486295610349818,0.7611042586607742,22.0,30.0,37.0,25.0,18.0,29.666666666666668,7.505553499465167,29.571428571428573,5.682051943243265,25.714285714285715,8.809335707327469,0.9702957262759965,0.24192189559966767
2019-11-22,2.6,27.8,62.0,29.4,1011.7,0.0,17640,26.0,2019,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.6354323008901775,0.7721565844991641,24.0,22.0,30.0,25.0,21.0,25.333333333333332,4.163331998932309,29.428571428571427,5.826867164470221,26.142857142857142,8.547218556638423,0.9781476007338056,0.20791169081775945
2019-11-23,2.4,28.1,60.4,29.7,1011.3,0.0,17073,33.0,2019,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.622046748440868,0.7829801036770624,26.0,24.0,22.0,34.0,11.0,24.0,2.0000000000000813,29.571428571428573,5.711308748356011,26.5,8.419300171903512,0.9063077870366499,0.42261826174069944
2019-11-24,2.2,28.7,55.6,30.0,1011.3,0.0,18502,29.0,2019,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.6084768701151264,0.7935716089521472,33.0,26.0,24.0,34.0,12.0,27.666666666666668,4.725815626252654,29.428571428571427,5.593363414414851,28.071428571428573,7.279732515312947,0.9063077870366499,0.42261826174069944
2019-11-25,3.5,29.2,53.1,30.3,1011.7,0.0,19475,29.0,2019,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.594726686960764,0.8039279618328208,29.0,33.0,26.0,37.0,20.0,29.333333333333332,3.5118845842843145,28.714285714285715,5.21901286050298,29.285714285714285,5.6217786868921324,0.9563047559630354,0.29237170472273677
2019-11-26,2.8,29.2,57.6,30.9,1010.7,0.0,19231,22.0,2019,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5808002734538013,0.8140460935082175,29.0,29.0,33.0,30.0,35.0,30.333333333333332,2.3094010767586126,27.571428571428573,3.779644730092303,29.928571428571427,4.95307652201801,0.9612616959383189,0.27563735581699916
2019-11-27,3.4,30.3,60.9,33.6,1010.4,0.0,19807,21.0,2019,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5667017562911184,0.8239230057575536,22.0,29.0,29.0,22.0,36.0,26.666666666666668,4.041451884327431,26.428571428571427,4.1173269183271275,29.0,5.144077999169288,0.9455185755993167,0.32556815445715676
2019-11-28,5.1,29.6,58.0,31.8,1010.8,0.0,19914,13.0,2019,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5524353131676203,0.8335557718385695,21.0,22.0,29.0,24.0,25.0,24.0,4.358898943540711,26.285714285714285,4.3094580368566975,27.928571428571427,5.136060832887396,0.9702957262759965,0.24192189559966767
2019-11-29,3.5,28.8,60.0,30.8,1011.6,0.0,19642,17.0,2019,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5380051715382992,0.8429415373547832,13.0,21.0,22.0,26.0,25.0,18.666666666666668,4.932882862316265,24.714285714285715,6.651172470932881,27.071428571428573,6.486249191283643,0.9271838545667874,0.37460659341591196
2019-11-30,2.9,29.3,64.5,32.4,1010.8,0.0,19783,21.0,2019,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5234156073655503,0.8520775211013093,17.0,13.0,21.0,33.0,34.0,17.0,4.000000000000016,23.428571428571427,7.2078000077957975,26.5,7.013722812622898,0.9659258262890683,0.25881904510252074
2019-12-01,2.8,29.5,62.6,32.3,1010.8,0.0,19881,21.0,2019,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5086709438521042,0.8609610158889945,21.0,17.0,13.0,29.0,34.0,17.0,4.000000000000016,21.714285714285715,5.851332774513457,25.571428571428573,6.8017450895880724,0.9998476951563913,0.0174524064372836
2019-12-02,5.0,27.7,59.3,29.0,1012.0,0.0,19898,17.0,2019,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.49377555015997737,0.8695893893466109,21.0,21.0,17.0,29.0,37.0,19.666666666666668,2.3094010767585478,20.571428571428573,4.894116973712524,24.642857142857142,6.440343312124068,0.9781476007338056,0.20791169081775945
2019-12-03,4.4,25.0,58.5,26.0,1014.0,0.0,18815,23.0,2019,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.4787338401157883,0.8779600847008883,17.0,21.0,21.0,22.0,30.0,19.666666666666668,2.3094010767585478,18.857142857142858,3.287784027201887,23.214285714285715,5.659281979851492,0.9335804264972017,0.3583679495453004
2019-12-04,4.5,23.7,54.9,25.2,1015.2,0.0,17576,29.0,2019,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4635502709028512,0.8860706215341378,23.0,17.0,21.0,21.0,22.0,20.333333333333332,3.05505046330393,19.0,3.464101615137762,22.714285714285715,5.312229307906384,0.9271838545667874,0.37460659341591196
2019-12-05,4.2,23.2,50.7,25.1,1016.4,0.0,17755,31.0,2019,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.4482293417404106,0.893918596519257,29.0,23.0,17.0,13.0,24.0,23.0,6.000000000000026,20.142857142857142,5.145501965424807,23.214285714285715,5.563321800017392,0.898794046299167,0.43837114678907746
2019-12-06,4.8,23.3,46.8,25.2,1016.5,0.0,18335,32.0,2019,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4327755925504317,0.9015016841318838,31.0,29.0,23.0,17.0,26.0,27.666666666666668,4.1633319989323185,22.714285714285715,5.468524655221189,23.714285714285715,5.941102868719121,0.9205048534524404,0.3907311284892737
2019-12-07,4.2,22.6,48.8,25.0,1016.2,0.0,17850,30.0,2019,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.41719360261231697,0.9088176373395028,32.0,31.0,29.0,21.0,33.0,30.666666666666668,1.5275252316521193,24.857142857142858,5.785861256216798,24.142857142857142,6.322817566403544,0.8191520442889918,0.573576436351046
2019-12-08,2.8,22.5,55.1,24.8,1016.4,0.0,17511,38.0,2019,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.4014879892059737,0.9158642882672868,30.0,32.0,31.0,21.0,29.0,31.0,1.000000000000268,26.142857142857142,5.7858612562167995,23.928571428571427,6.044250742066075,0.9702957262759965,0.24192189559966767
2019-12-09,2.4,23.6,55.5,25.2,1014.5,0.0,17022,38.0,2019,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.38566340624360745,0.9226395488404875,38.0,30.0,32.0,17.0,29.0,33.333333333333336,4.163331998932339,28.571428571428573,6.754187413675151,24.571428571428573,7.024290664590879,0.9612616959383189,0.27563735581699916
2019-12-10,2.0,24.2,58.5,25.4,1012.4,0.0,12469,48.0,2019,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.3697245428906732,0.9291414114031743,38.0,38.0,30.0,23.0,22.0,35.333333333333336,4.618802153517079,31.571428571428573,5.255382728122459,25.214285714285715,7.826764450156971,0.898794046299167,0.43837114678907746
2019-12-11,2.4,25.1,56.1,26.0,1012.2,0.0,13813,50.0,2019,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.3536761221763721,0.935367949313148,48.0,38.0,38.0,29.0,21.0,41.333333333333336,5.773502691896333,35.142857142857146,6.743603671345964,27.071428571428573,9.832945295627972,0.9396926207859083,0.3420201433256688
2019-12-12,2.5,25.6,56.4,26.4,1012.9,0.0,14526,52.0,2019,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.33752289959411347,0.941317317512847,50.0,48.0,38.0,31.0,13.0,45.333333333333336,6.429100507328714,38.142857142857146,8.09173593712689,29.142857142857142,11.387288073563814,0.981627183447664,0.19080899537654492
2019-12-13,2.6,26.6,57.6,27.4,1014.1,0.0,14146,49.0,2019,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.32126966169236515,0.9469877530760751,52.0,50.0,48.0,32.0,17.0,50.0,2.000000000000285,41.142857142857146,8.85867882227315,31.928571428571427,11.893529499523797,0.9205048534524404,0.3907311284892737
2019-12-14,2.7,27.2,58.6,28.2,1013.1,0.0,16252,41.0,2019,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.3049212246562894,0.9523775757303973,49.0,52.0,50.0,30.0,21.0,50.333333333333336,1.5275252316523211,43.57142857142857,8.243323416704047,34.214285714285715,11.87873712161332,0.6018150231520483,0.7986355100472928
2019-12-15,2.3,28.2,59.2,29.7,1011.5,0.0,16899,40.0,2019,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.2884824328806098,0.9574851883550389,41.0,49.0,52.0,38.0,21.0,47.333333333333336,5.686240703077419,45.142857142857146,5.956189257922454,35.642857142857146,11.358542314772706,0.8910065241883678,0.4539904997395468
2019-12-16,3.0,28.6,61.3,30.6,1011.3,0.0,17235,35.0,2019,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.27195815753410524,0.9623090774541487,40.0,41.0,49.0,38.0,17.0,43.333333333333336,4.93288286231634,45.42857142857143,5.593363414414859,37.0,10.583005244258292,0.9271838545667874,0.37460659341591196
2019-12-17,2.3,29.5,60.2,31.8,1011.0,0.0,16579,33.0,2019,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.2553532951161881,0.9668478136052773,35.0,40.0,41.0,48.0,23.0,38.666666666666664,3.214550253664439,45.0,6.324555320336787,38.285714285714285,8.930746987695944,0.8910065241883678,0.4539904997395468
2019-12-18,2.4,29.0,67.5,32.3,1011.6,0.0,15408,36.0,2019,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.23867276600594997,0.9711000518829505,33.0,35.0,40.0,50.0,29.0,36.0,3.605551275464087,42.857142857142854,7.559289460184567,39.0,7.961445558729506,0.7313537016191706,-0.6819983600624984
2019-12-19,2.0,29.0,69.8,32.7,1010.6,0.0,14663,40.0,2019,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.22192151300416674,0.9750645322571945,36.0,33.0,35.0,52.0,31.0,34.666666666666664,1.527525231652167,40.857142857142854,7.197883286739521,39.5,7.491020265316533,0.9702957262759965,-0.24192189559966779
2019-12-20,2.1,28.9,72.5,32.9,1010.5,0.0,13568,38.0,2019,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.20510449986861926,0.9787400799669153,40.0,36.0,33.0,49.0,32.0,36.333333333333336,3.51188458428435,39.142857142857146,5.27347359996465,40.142857142857146,7.080386156973817,0.9205048534524403,-0.3907311284892738
2019-12-21,2.0,28.7,75.1,33.0,1010.7,0.0,13357,37.0,2019,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.1882267098432439,0.9821256058680006,38.0,40.0,36.0,41.0,30.0,38.0,2.000000000000195,37.57142857142857,2.992052966172436,40.57142857142857,6.722113743965621,0.766044443118978,-0.6427876096865394
2019-12-22,2.0,28.6,75.1,32.7,1010.6,0.0,15817,32.0,2019,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.1712931441814778,0.9852201067560606,37.0,38.0,40.0,40.0,38.0,38.333333333333336,1.527525231652203,37.0,2.581988897471673,41.07142857142857,6.107552521443927,0.20791169081775931,-0.9781476007338057
