Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2023-04-29,230.0,3.6,29.3,48.1,29.8,987.8,0.0,,46.0
2023-04-30,33.0,1.4,27.0,48.6,27.4,990.5,2.0,,25.0
2023-05-01,251.0,2.2,30.9,47.5,32.1,990.0,0.0,,37.0
2023-05-02,267.0,3.8,29.9,47.8,30.5,990.8,5.2,,39.0
2023-05-03,94.0,1.6,30.0,47.8,30.8,990.4,0.0,,33.0
2023-05-04,206.0,2.2,33.0,47.0,35.5,986.9,0.0,,43.0
2023-05-05,212.0,3.0,34.0,46.7,37.2,984.3,0.0,,50.0
2023-05-06,206.0,2.4,34.6,46.5,38.6,983.2,0.0,,52.0
2023-05-07,206.0,2.8,35.3,46.3,40.0,983.2,0.0,,51.0
2023-05-08,257.0,4.9,31.9,47.3,33.5,987.1,3.2,,43.0
2023-05-09,231.0,2.9,30.3,47.7,31.2,988.5,0.2,,21.0
2023-05-10,95.0,1.4,25.3,49.1,26.0,991.0,0.0,,20.0
2023-05-11,211.0,2.5,30.3,47.7,31.1,990.4,0.0,,18.0
2023-05-12,85.0,2.3,27.1,48.6,27.4,991.2,0.0,,16.0
2023-05-13,189.0,1.9,28.6,48.2,29.0,989.8,17.6,,13.0
2023-05-14,176.0,2.2,26.8,48.7,27.2,989.8,3.0,,15.0
2023-05-15,207.0,2.2,26.5,48.8,26.9,990.6,0.6,,24.0
2023-05-16,214.0,2.0,28.3,48.3,28.7,991.0,0.2,,26.0
2023-05-17,204.0,1.9,30.0,47.8,30.7,990.5,0.0,,29.0
2023-05-18,207.0,1.9,31.1,47.5,32.3,988.8,0.0,,37.0
2023-05-19,213.0,1.8,30.7,47.6,31.7,987.4,0.0,,36.0
2023-05-20,210.0,1.3,31.6,47.3,33.1,987.4,0.0,,38.0
2023-05-21,184.0,2.0,32.3,47.2,34.2,988.2,0.0,,38.0
2023-05-22,198.0,2.6,30.4,47.7,31.3,988.9,0.0,,34.0
2023-05-23,204.0,2.3,30.6,47.6,31.6,988.5,0.0,,24.0
2023-05-24,226.0,3.2,30.9,47.6,31.9,987.8,10.8,,25.0
2023-05-25,217.0,3.3,33.2,46.8,35.9,988.7,0.0,,24.0
2023-05-26,200.0,1.6,31.4,47.4,32.8,987.9,0.0,,32.0
2023-05-27,197.0,1.1,31.3,47.5,32.5,986.6,0.0,,32.0
2023-05-28,186.0,2.5,30.9,47.5,32.0,987.1,0.0,,33.0
2023-05-29,19.0,1.5,28.5,48.2,28.8,988.6,28.2,,24.0
2023-05-30,44.0,1.2,29.3,48.0,29.9,987.2,0.0,,16.0
2023-05-31,206.0,2.7,31.3,47.4,32.7,985.8,0.0,,22.0
2023-06-01,193.0,1.9,31.5,47.3,33.0,985.0,0.0,,16.3
2023-06-02,214.0,2.0,31.3,47.4,32.7,986.2,0.0,,19.6
2023-06-03,205.0,1.8,31.6,47.4,33.0,987.3,0.0,,22.3
2023-06-04,216.0,2.7,32.5,47.1,34.6,986.2,0.0,,22.0
2023-06-05,230.0,3.6,30.5,47.7,31.4,986.2,55.2,,14.8
2023-06-06,162.0,1.8,28.5,48.2,28.8,986.2,0.0,,8.5
2023-06-07,205.0,1.8,28.9,48.1,29.3,987.0,0.8,,15.9
2023-06-08,218.0,2.7,28.2,48.3,28.5,987.0,0.0,,13.0
2023-06-09,225.0,3.1,29.4,47.9,30.0,986.6,0.6,,14.6
2023-06-10,214.0,2.5,28.7,48.2,29.1,985.7,0.0,,17.1
2023-06-11,220.0,2.9,28.8,48.1,29.2,985.2,0.0,,17.7
2023-06-12,225.0,3.3,29.9,47.9,30.5,985.1,0.0,,17.5
2023-06-13,220.0,2.8,28.6,48.2,28.9,986.3,0.0,,15.4
2023-06-14,215.0,3.2,29.6,48.0,30.1,987.7,0.0,,14.7
2023-06-15,210.0,2.6,28.6,48.2,29.0,987.4,0.0,,12.2
2023-06-16,225.0,2.9,30.4,47.7,31.3,986.9,0.0,,11.2
2023-06-17,222.0,3.6,32.0,47.3,33.8,987.1,0.0,,10.2
2023-06-18,217.0,3.8,30.9,47.6,31.9,987.3,0.0,,
2023-06-19,191.0,2.2,28.5,48.2,28.8,987.5,8.0,,
2023-06-20,217.0,1.7,28.0,48.4,28.3,988.4,2.4,,9.6
2023-06-21,193.0,2.0,28.3,48.4,28.7,989.5,0.4,,8.9
2023-06-22,185.0,1.0,28.1,71.1,31.1,989.0,15.0,,10.8
2023-06-23,213.0,1.9,29.9,68.8,34.4,987.5,1.8,,11.6
2023-06-24,198.0,1.4,28.0,76.7,31.7,987.3,0.2,,8.1
2023-06-25,184.0,1.8,28.8,74.6,33.1,987.5,12.6,,9.4
2023-06-26,197.0,1.6,27.0,86.0,30.2,987.8,28.0,,7.5
2023-06-27,183.0,0.7,28.8,77.2,33.7,988.4,0.2,,10.5
2023-06-28,195.0,0.5,28.8,76.8,33.6,989.0,0.8,,14.9
2023-06-29,226.0,1.7,30.2,72.2,36.0,986.9,0.4,,11.4
2023-06-30,215.0,1.4,27.9,83.3,32.4,986.9,14.4,,9.3
2023-07-01,210.0,1.3,29.8,72.2,35.0,987.2,1.8,,10.2
2023-07-02,223.0,1.5,28.6,78.0,33.1,988.0,1.0,,9.1
2023-07-03,222.0,1.8,27.1,80.8,30.1,989.0,0.2,,7.3
2023-07-04,221.0,2.7,27.2,81.5,30.3,989.2,9.6,,7.1
2023-07-05,202.0,0.4,27.9,78.2,31.6,989.6,0.0,,8.7
2023-07-06,192.0,0.1,30.4,67.3,35.4,989.6,0.0,,10.7
2023-07-07,201.0,0.0,31.9,62.5,37.6,988.7,0.0,,11.1
2023-07-08,206.0,0.4,30.4,69.7,35.9,988.7,0.0,,15.9
2023-07-09,209.0,0.2,29.4,75.4,34.8,989.0,1.6,,16.9
2023-07-10,211.0,0.3,27.9,83.6,32.3,989.5,20.8,,16.5
2023-07-11,228.0,0.7,28.8,73.2,33.0,989.5,0.0,,11.0
2023-07-12,116.0,0.9,27.6,83.2,31.6,989.9,0.2,,11.2
2023-07-13,189.0,1.7,29.2,73.2,33.7,988.8,0.0,,9.7
2023-07-14,200.0,1.8,29.2,72.6,33.8,987.7,0.4,,8.4
2023-07-15,178.0,1.1,29.5,73.1,34.6,986.2,4.0,,10.4
2023-07-16,57.0,0.6,26.4,89.8,29.0,985.1,13.6,,10.0
2023-07-17,45.0,0.9,28.6,80.1,33.6,983.5,2.4,,9.8
2023-07-18,203.0,1.3,28.9,76.3,33.8,983.4,0.0,,10.5
2023-07-19,204.0,2.2,29.7,69.4,34.3,984.3,0.0,,10.2
2023-07-20,171.0,0.7,28.5,77.6,32.9,986.9,0.0,,11.2
2023-07-21,28.0,0.6,29.2,77.3,34.8,988.8,0.0,,11.5
2023-07-22,219.0,2.1,30.5,69.2,36.0,989.5,10.6,,10.7
2023-07-23,194.0,0.8,28.7,75.0,33.0,988.6,1.6,,8.6
2023-07-24,178.0,0.8,27.8,80.5,31.8,988.1,15.4,,11.8
2023-07-25,208.0,1.3,28.7,75.8,33.2,988.4,0.0,,11.6
2023-07-26,185.0,1.0,29.4,75.4,34.8,987.8,0.0,,14.7
2023-07-27,200.0,1.9,31.1,63.7,36.0,985.6,0.6,,10.0
2023-07-28,212.0,2.0,30.0,70.7,35.2,983.5,0.2,,9.6
2023-07-29,192.0,0.8,25.9,91.6,27.9,984.5,10.6,,9.4
2023-07-30,216.0,2.3,28.2,76.9,32.1,984.9,0.2,,9.1
2023-07-31,201.0,1.3,26.8,88.7,30.0,987.0,2.0,,12.6
